Date,Omega,Alpha,Beta,Eta,d,Mu,FSI
2017-07-21,16.89548257422001,0.0,0.9002334513156809,0.17032023898302023,12.680340243029528,1.1061798509311203,0.41675871397702274
2017-07-28,16.928623389582977,1.6458517917829395e-13,0.9002914927276309,0.1705009144321649,12.854200343911247,1.0563774665765926,0.3908216712742435
2017-08-04,16.933158921790064,6.9030575804306e-12,0.900142395935103,0.1709818141850806,12.764201677188305,1.050106922330975,0.36433547196262156
2017-08-11,16.923072968423746,1.279161828100095e-11,0.9000165849390861,0.17078966214076377,12.695691839498243,1.1098696851975833,0.41791796441570683
2017-08-18,17.44760926670905,2.1975651763251516e-14,0.8996947289333719,0.1718910738868609,12.904228464378713,1.0126211208916032,0.5077801386702515
2017-08-25,16.36080365195193,4.4826857002589737e-13,0.9010348953881456,0.16957444841311692,12.885920018995051,1.0654142247218679,0.15927137133875102
2017-09-01,16.64766165095923,0.0,0.9006849174344681,0.170212685957239,12.92746505630612,1.0019998133017982,0.2330717059726045
2017-09-08,16.36109671095539,0.0,0.9007757260836665,0.16988379381836602,12.783068889121042,1.050053008692605,0.16498637443725225
2017-09-15,16.83927047578712,0.0,0.9002846721781848,0.17074819695692572,12.906384917737114,0.9843988440241171,0.3070012424094528
2017-09-22,14.929274656750735,1.0094948709687923e-11,0.9018140077750957,0.16890150058107342,12.814270637837645,1.1377990560346596,-0.3837606361515941
2017-09-29,15.342611261467676,0.0,0.9017156710855573,0.16837656855772845,12.530431547869824,1.1958533693597901,-0.1359003394023805
2017-10-06,15.271304224548993,0.0,0.9030746650973294,0.16475111570503725,12.58754973685802,1.2306828852989313,-0.037527799631361596
2017-10-13,14.121005581154163,1.8332923726515086e-16,0.9040867233641995,0.16313599652097116,12.85314316394247,1.2198388790565935,-0.5164533899433209
2017-10-20,14.140428077556523,0.0,0.9037461493195158,0.16401110223172413,12.986740675964253,1.1785099470837355,-0.5652944559378913
2017-10-27,14.131111837310806,6.3543165187687094e-12,0.9031560584667756,0.1648004960680318,12.882127962391834,1.2460208095290999,-0.5451223300895204
2017-11-03,15.041134290933963,1.4126720425576538e-11,0.9017649701260041,0.16746045135474785,12.886996452012307,1.2464702690411111,-0.11093791622005408
2017-11-10,14.34551875120725,0.0,0.9033559780736825,0.16372841151810794,12.664052951236236,1.268373025646705,-0.3512154735372753
2017-11-17,14.797558587213556,7.475948175746378e-12,0.9026323280563712,0.16462408078667554,12.716066522479078,1.2324399429065205,-0.20346083899214443
2017-11-24,15.357699270098285,0.0,0.9014939780174748,0.16638824767471652,12.534116033151042,1.1836631510674813,-0.060303666856707835
2017-12-01,15.358839828834435,2.572780519612922e-12,0.9015741594368542,0.1659773820648485,12.597448423248943,1.1931590557038787,0.005833129587615717
2017-12-08,15.93236917806865,1.730191622822227e-12,0.9010604516455031,0.16664817965849676,12.593041171151496,1.1346715314807931,0.23205177623583956
2017-12-15,15.160179033698242,0.0,0.9020179265665818,0.16517928120629413,12.683925469874346,1.2331831058255245,-0.06359032264051319
2017-12-22,15.136144604568853,9.381178722853778e-13,0.9022558335969042,0.1650747188013618,12.707600793622143,1.1984905086531368,-0.09994554638138284
2017-12-29,15.101430676843293,6.6398160303524454e-12,0.9025994222119195,0.1643008769560544,12.705798715590717,1.2043442753421831,-0.020445181146546733
2018-01-05,15.14114394161366,2.936241803185016e-12,0.9020740371468327,0.16511688126798976,12.546571578336213,1.206717237293511,-0.05108820452494793
2018-01-12,14.144819238184288,0.0,0.9040281074822533,0.16261427131647063,12.743641777513263,1.28648531885436,-0.2825327387494056
2018-01-19,14.263428887016635,0.0,0.901755102337291,0.16647481842740466,12.395920004640269,1.416407515167245,-0.5452373657914062
2018-01-26,13.59101886861997,1.1825619045518308e-11,0.9034384787723277,0.16490184143494058,12.561595578554456,1.3911203198932152,-0.5721733769050765
2018-02-02,15.460981688581114,2.8046944786250782e-12,0.8974231078868129,0.17519136132361554,12.083213932237499,1.4085608002400358,-0.2414494219133109
2018-02-09,14.37338305815089,0.0,0.9001453107549467,0.17122810923438028,12.243997747513642,1.3385917474183728,-0.7433411500796087
2018-02-16,13.559990097505858,0.0,0.901321545119178,0.17071064768401115,12.401111158242472,1.2790711248459752,-1.1840558896919007
2018-02-23,13.497764986648699,2.2054051117720653e-12,0.9023919182236582,0.1680931962722089,12.458298070442702,1.2934734257032707,-1.0960243451799396
2018-03-02,13.077775861700001,4.139978068326773e-13,0.9041092371086834,0.16476175863541295,12.475187661737474,1.2814907409361793,-1.1259067204237971
2018-03-09,13.071409497265897,2.606642220884344e-12,0.9046851814832528,0.16402089703966424,12.513325218957386,1.2168091140640669,-1.1286927379073475
2018-03-16,13.006859690773249,3.4722802150969464e-13,0.9059541187118211,0.1611460388489261,12.567684086972045,1.2106543514643735,-1.0340398935645982
2018-03-23,12.633940187541699,0.0,0.9071618119690915,0.15880509748031785,12.454956621082836,1.2304989943968452,-1.0642193926698464
2018-03-30,12.634934333546358,6.943251145737605e-12,0.9073330832410677,0.15965877092233793,12.645991864125314,1.1926313086060916,-1.0956043822059736
2018-04-06,12.64233097080204,7.546678677943432e-13,0.9069322088915318,0.16019322702582384,12.573604479044317,1.1968568544198652,-1.1196884673302339
2018-04-13,12.636028318051642,1.6748159586220085e-12,0.9070600475396919,0.15947675847032058,12.486222797876097,1.2112975250940332,-1.1009761293624676
2018-04-20,12.590167816014434,4.142470141897258e-13,0.9080860786546148,0.15733794395947343,12.435285897765336,1.204673936479247,-1.0212389880182053
2018-04-27,12.570321471055289,0.0,0.9083076819102814,0.1565240802082352,12.50451992680944,1.2321553658361304,-0.9858386229179001
2018-05-04,12.534898119173846,2.3295119086291103e-12,0.9088867940432281,0.15514148643232611,12.459439368613687,1.242858952483664,-0.9248669843088544
2018-05-11,12.481117443270099,3.293060219629752e-12,0.9097247059004656,0.15338759529345802,12.339587366479616,1.2729538881666274,-0.8314785814646367
2018-05-18,12.659693078779243,0.0,0.9100131337526299,0.15269361540665105,12.468828960545935,1.2975315153854603,-0.6434863969548443
2018-05-25,12.781597123442594,6.840753095255171e-12,0.9074031936905314,0.15847340981784463,12.336157290701484,1.2259807510839007,-0.9470692873257859
2018-06-01,12.784045535362218,0.0,0.9077018348856944,0.1585011328754079,12.487905935670204,1.1658890163082851,-0.9639229721453609
2018-06-08,12.867590340322943,6.853959456126281e-12,0.9066613180735633,0.16122895069352558,12.661955442517122,1.1169522149625362,-1.0524846584413001
2018-06-15,12.850819838217753,9.358372192001728e-12,0.907619427140464,0.15894212069337918,12.713722243690883,1.1165340220729882,-0.9773382912966988
2018-06-22,12.803090274504171,9.546930390071759e-12,0.9086607843167901,0.15641414217400326,12.539514416864574,1.160751235556726,-0.8869875298432274
2018-06-29,12.694455117036712,0.0,0.9120448545031886,0.14952196235903448,12.693802455721876,1.1756244852758322,-0.6226259496292438
2018-07-06,13.517062730070469,0.0,0.9069132244481319,0.15974543575660766,12.147254842079755,1.0682641252088763,-0.7521476759183197
2018-07-13,13.22522459127237,1.467662559352618e-16,0.9082034595887037,0.15700446087627612,12.054910670428722,1.1279302236939939,-0.7368746927700122
2018-07-20,13.161059668925464,0.0,0.9100164236126338,0.1539580648606594,12.229797155486008,1.1127870012993413,-0.5869458398707282
2018-07-27,13.997449554437257,0.0,0.9066479640357725,0.160081614857683,11.965965002125278,1.0499163687597337,-0.5084608897757099
2018-08-03,13.609755778344617,0.0,0.9079809180644828,0.1577738300083899,12.063027238052277,1.0830768675176434,-0.5590646861648477
2018-08-10,13.570440189628814,1.7077437973626713e-12,0.9091927207710353,0.15506248782830193,12.168587821662815,1.066900379768934,-0.47713590879222184
2018-08-17,13.542300570951076,0.0,0.9102125416623186,0.15339339457495688,12.356981603420685,1.0095605336858893,-0.45310834771743524
2018-08-24,13.524227777616856,4.555170634531351e-12,0.9108556180643614,0.15235762020442847,12.56795714930579,0.9736599933473085,-0.43302413391567746
2018-08-31,13.499175176629253,3.160267170468645e-12,0.9119175579268475,0.1499598839956565,12.594380635422063,0.965867037735646,-0.36052997545495913
2018-09-07,13.49122909662854,0.0,0.9125567494467004,0.14851423073032943,12.526237093093071,0.9824734300284456,-0.3004456459370975
2018-09-14,14.441079647463676,0.0,0.9133604059907412,0.1458273572152236,12.651318758552428,0.9683938481484252,0.1964691706483239
2018-09-21,14.249015448071896,1.222195295595398e-13,0.9115730103655911,0.14998797621715926,12.300014496831954,0.9276509360703055,-0.0458801522747077
2018-09-28,14.198755366853588,0.0,0.9123343215187936,0.14852497895948494,12.463299089806178,0.9641725269876482,0.006262866465793139
2018-10-05,14.192573334499333,0.0,0.9131353982530075,0.1477071824071005,12.597431118262419,0.8870284891403076,-0.0035285285145758936
2018-10-12,14.17040079398536,0.0,0.9141159822563742,0.1454249640960614,12.601307399402561,0.8951687141146725,0.0692970387014514
2018-10-19,14.812942581005379,7.167139141902808e-19,0.9142736423374368,0.14439603688671065,12.78983559508836,0.8881269826323537,0.36812106125439054
2018-10-26,14.822953681848844,5.521118364971885e-13,0.9143572081969689,0.14436917613631817,12.788810742418491,0.8340034311169591,0.3517027911089172
2018-11-02,15.04782980175033,1.094233288640837e-14,0.9141344869054436,0.1448827093927789,12.95875427708226,0.7862234848815864,0.40746404142699155
2018-11-09,15.046656423978801,0.0,0.9141831110698055,0.14459917996424698,13.128148778839586,0.8369686446218636,0.44279499185473625
2018-11-16,15.490875394213731,6.353781290923613e-12,0.9144990472982228,0.14340215373497583,13.127816950924156,0.7896931278157637,0.6341558569445632
2018-11-23,15.485040942572748,0.0,0.9146481283965054,0.14292277850658214,13.125672881652703,0.7991878336983919,0.6494441252655071
2018-11-30,16.042023624312286,8.028544725345074e-12,0.9148507943625771,0.14212456249163907,13.101561905642619,0.7225942401334418,0.8603768632942014
2018-12-07,15.74053745122674,5.273448642346421e-12,0.914818476228115,0.14211550678502843,13.079107772711723,0.7504920366873616,0.7500070013205796
2018-12-14,15.724725755950711,0.0,0.9147513898439839,0.14282085676959663,13.167992155678052,0.7522054853464448,0.7322071693984155
2018-12-21,15.7243457848188,4.2897418470408834e-12,0.9156057910755991,0.1410578132617162,13.109005909581482,0.7040133000391826,0.761036765823442
2018-12-28,15.488268579093603,2.9436820486200667e-12,0.9145354639620435,0.14399097877869352,13.134930274713156,0.7046679022622621,0.5862207031421011
2019-01-04,15.485273757172374,3.5869467746478116e-12,0.9156988491440851,0.1416260259917213,13.053999306332686,0.6481949000310383,0.6283912216823395
2019-01-11,15.039173919056745,1.1781476905689893e-13,0.9152189859513663,0.14267570394847723,12.888188158583246,0.7649740871106155,0.4684064942957297
2019-01-18,16.56344957799176,2.422030264510468e-12,0.9162394625549458,0.1389688651331004,13.155035400922406,0.7896123506486107,1.229171987376167
2019-01-25,16.15781660010222,0.0,0.9113489868943672,0.1498023599843126,12.722601278626064,0.7207859280930268,0.6485868351232178
2019-02-01,16.14289960634459,1.9830502065626977e-12,0.9122778955175934,0.14766183998376076,12.740898208296965,0.7097955262491437,0.7009801029270664
2019-02-08,16.138888962594713,3.4597406202143053e-12,0.9128672807561182,0.14703346306753276,12.84533229094837,0.7016878704604564,0.7471007701808108
2019-02-15,16.13121798799012,0.0,0.914311442357821,0.1442627712255529,12.777252718698078,0.652037467085731,0.8142423193127972
2019-02-22,16.813899669522357,1.764307275635695e-13,0.9127975272221288,0.1468591274951264,12.72315801271896,0.6265901111394168,0.9847859330740106
2019-03-01,16.797879339786004,8.152031411450269e-14,0.9139273992938937,0.1441217390526654,12.775282912290201,0.6321176773122901,1.0534192578630492
2019-03-08,16.756883229939152,0.0,0.9145023604970959,0.14283383034125632,12.842733642117294,0.7239062001960743,1.1357875786705638
2019-03-15,16.778560653703394,2.4752662954042345e-14,0.9151507624913077,0.14259157597841426,12.946662249004781,0.6505275844933437,1.1555397817471393
2019-03-22,17.62092711944429,3.2640540535495493e-13,0.9134502484072048,0.14555736603752276,12.875452616684507,0.6138814885145298,1.3741269822798254
2019-03-29,18.10078906721194,1.0818085511154068e-12,0.9139040437939678,0.14426121289663943,13.09611968005702,0.5778597888066859,1.5969171934561086
