"Date","sigma_hat","mu","w","a1","b1","lam_loss_pos_1"
2002-12-27,51.2482927088008,NA,NA,NA,NA,NA
2003-01-03,55.426894270642,NA,NA,NA,NA,NA
2003-01-10,50.5148876544911,NA,NA,NA,NA,NA
2003-01-17,41.4565496974535,NA,NA,NA,NA,NA
2003-01-24,46.4171806189943,NA,NA,NA,NA,NA
2003-01-31,53.4952850361304,NA,NA,NA,NA,NA
2003-02-07,54.8190141498731,NA,NA,NA,NA,NA
2003-02-14,59.1836995409517,NA,NA,NA,NA,NA
2003-02-21,53.6164987780817,NA,NA,NA,NA,NA
2003-02-28,45.3810890576574,NA,NA,NA,NA,NA
2003-03-07,48.222222141763,NA,NA,NA,NA,NA
2003-03-14,55.6616670442122,NA,NA,NA,NA,NA
2003-03-21,50.7089604493149,NA,NA,NA,NA,NA
2003-03-28,46.5362205391623,NA,NA,NA,NA,NA
2003-04-04,53.3152215870144,NA,NA,NA,NA,NA
2003-04-11,48.6720662660196,NA,NA,NA,NA,NA
2003-04-18,44.2888165937195,NA,NA,NA,NA,NA
2003-04-25,40.7088521630275,NA,NA,NA,NA,NA
2003-05-02,39.3249050200104,NA,NA,NA,NA,NA
2003-05-09,36.2428875917584,NA,NA,NA,NA,NA
2003-05-16,35.5674538002289,NA,NA,NA,NA,NA
2003-05-23,32.9888146892329,NA,NA,NA,NA,NA
2003-05-30,37.6583097243169,NA,NA,NA,NA,NA
2003-06-06,34.9219434803014,NA,NA,NA,NA,NA
2003-06-13,32.561878937089,NA,NA,NA,NA,NA
2003-06-20,30.2903294032776,NA,NA,NA,NA,NA
2003-06-27,28.3443928185575,NA,NA,NA,NA,NA
2003-07-04,31.1407828208916,NA,NA,NA,NA,NA
2003-07-11,33.2277457998342,NA,NA,NA,NA,NA
2003-07-18,30.9004628544258,NA,NA,NA,NA,NA
2003-07-25,28.5419943816644,NA,NA,NA,NA,NA
2003-08-01,29.5478849938219,NA,NA,NA,NA,NA
2003-08-08,27.6458279712068,NA,NA,NA,NA,NA
2003-08-15,30.2948015959045,NA,NA,NA,NA,NA
2003-08-22,28.3828683869801,NA,NA,NA,NA,NA
2003-08-29,29.4460954241602,NA,NA,NA,NA,NA
2003-09-05,32.1780307540929,NA,NA,NA,NA,NA
2003-09-12,30.0071034723906,NA,NA,NA,NA,NA
2003-09-19,32.6791171704411,NA,NA,NA,NA,NA
2003-09-26,30.4767877217384,NA,NA,NA,NA,NA
2003-10-03,35.3254829039719,NA,NA,NA,NA,NA
2003-10-10,32.7997782843084,NA,NA,NA,NA,NA
2003-10-17,30.3546659751282,NA,NA,NA,NA,NA
2003-10-24,28.3206180038753,NA,NA,NA,NA,NA
2003-10-31,31.6149829018665,NA,NA,NA,NA,NA
2003-11-07,29.6541686067828,NA,NA,NA,NA,NA
2003-11-14,27.762827527178,NA,NA,NA,NA,NA
2003-11-21,28.0069669008803,NA,NA,NA,NA,NA
2003-11-28,31.1771284897937,NA,NA,NA,NA,NA
2003-12-05,29.1784485829866,NA,NA,NA,NA,NA
2003-12-12,27.3615245820661,NA,NA,NA,NA,NA
2003-12-19,27.5571179946626,NA,NA,NA,NA,NA
2003-12-26,25.7251675691172,NA,NA,NA,NA,NA
2004-01-02,22.9323171216185,NA,NA,NA,NA,NA
2004-01-09,21.7985997273045,NA,NA,NA,NA,NA
2004-01-16,20.5165654697261,NA,NA,NA,NA,NA
2004-01-23,19.4986125436727,NA,NA,NA,NA,NA
2004-01-30,18.5626223708335,NA,NA,NA,NA,NA
2004-02-06,20.9700109432225,NA,NA,NA,NA,NA
2004-02-13,19.3791785226049,NA,NA,NA,NA,NA
2004-02-20,18.4083695308205,NA,NA,NA,NA,NA
2004-02-27,17.52500028184,NA,NA,NA,NA,NA
2004-03-05,18.5486220904319,NA,NA,NA,NA,NA
2004-03-12,17.7212996996374,NA,NA,NA,NA,NA
2004-03-19,20.6872553270569,NA,NA,NA,NA,NA
2004-03-26,23.3223800952366,NA,NA,NA,NA,NA
2004-04-02,20.1977831996066,NA,NA,NA,NA,NA
2004-04-09,19.3672306654636,NA,NA,NA,NA,NA
2004-04-16,18.4754689948131,NA,NA,NA,NA,NA
2004-04-23,20.174067224133,NA,NA,NA,NA,NA
2004-04-30,19.1233516110124,NA,NA,NA,NA,NA
2004-05-07,22.0859811062654,NA,NA,NA,NA,NA
2004-05-14,24.844629996009,NA,NA,NA,NA,NA
2004-05-21,26.9222616403805,NA,NA,NA,NA,NA
2004-05-28,25.138963195462,NA,NA,NA,NA,NA
2004-06-04,23.5234850335953,NA,NA,NA,NA,NA
2004-06-11,22.2448933050399,NA,NA,NA,NA,NA
2004-06-18,20.9099568870264,NA,NA,NA,NA,NA
2004-06-25,19.811339875513,NA,NA,NA,NA,NA
2004-07-02,21.3302930271812,NA,NA,NA,NA,NA
2004-07-09,22.9302960323462,NA,NA,NA,NA,NA
2004-07-16,24.3948964645469,NA,NA,NA,NA,NA
2004-07-23,27.0586398576868,NA,NA,NA,NA,NA
2004-07-30,29.1993845712972,NA,NA,NA,NA,NA
2004-08-06,27.3231812254453,NA,NA,NA,NA,NA
2004-08-13,30.5067674672714,NA,NA,NA,NA,NA
2004-08-20,32.3266650690159,NA,NA,NA,NA,NA
2004-08-27,30.0503237540656,NA,NA,NA,NA,NA
2004-09-03,28.1699666697642,NA,NA,NA,NA,NA
2004-09-10,26.4245577205681,NA,NA,NA,NA,NA
2004-09-17,26.5128323290913,NA,NA,NA,NA,NA
2004-09-24,24.9584028441396,NA,NA,NA,NA,NA
2004-10-01,26.8232493101579,NA,NA,NA,NA,NA
2004-10-08,25.2027452274569,NA,NA,NA,NA,NA
2004-10-15,23.73491163283,NA,NA,NA,NA,NA
2004-10-22,24.360004236298,NA,NA,NA,NA,NA
2004-10-29,22.8520976658383,NA,NA,NA,NA,NA
2004-11-05,21.5598375998933,NA,NA,NA,NA,NA
2004-11-12,20.5205177510785,NA,NA,NA,NA,NA
2004-11-19,19.3914952622304,NA,NA,NA,NA,NA
2004-11-26,17.8293487109851,NA,NA,NA,NA,NA
2004-12-03,16.9754828866103,NA,NA,NA,NA,NA
2004-12-10,16.1925558292445,NA,NA,NA,NA,NA
2004-12-17,15.8987789870204,NA,NA,NA,NA,NA
2004-12-24,15.2467925383812,NA,NA,NA,NA,NA
2004-12-31,14.7337162832559,NA,NA,NA,NA,NA
2005-01-07,14.1134491220693,NA,NA,NA,NA,NA
2005-01-14,13.7331109848789,NA,NA,NA,NA,NA
2005-01-21,14.7734713706988,NA,NA,NA,NA,NA
2005-01-28,14.1492264116762,NA,NA,NA,NA,NA
2005-02-04,14.6106858133054,NA,NA,NA,NA,NA
2005-02-11,14.1871334789223,NA,NA,NA,NA,NA
2005-02-18,13.787862548144,NA,NA,NA,NA,NA
2005-02-25,14.0843336302556,NA,NA,NA,NA,NA
2005-03-04,14.3931753154183,NA,NA,NA,NA,NA
2005-03-11,13.9585237095802,NA,NA,NA,NA,NA
2005-03-18,15.2574654962521,NA,NA,NA,NA,NA
2005-03-25,16.8155625364717,NA,NA,NA,NA,NA
2005-04-01,16.0465198373154,NA,NA,NA,NA,NA
2005-04-08,15.0858813505432,NA,NA,NA,NA,NA
2005-04-15,14.5926448399037,NA,NA,NA,NA,NA
2005-04-22,16.8603583749704,NA,NA,NA,NA,NA
2005-04-29,18.6902959727054,NA,NA,NA,NA,NA
2005-05-06,21.065124151697,NA,NA,NA,NA,NA
2005-05-13,20.091634833021,NA,NA,NA,NA,NA
2005-05-20,19.7699241406361,NA,NA,NA,NA,NA
2005-05-27,18.8351758023371,NA,NA,NA,NA,NA
2005-06-03,17.8720669651857,NA,NA,NA,NA,NA
2005-06-10,17.0593800968009,NA,NA,NA,NA,NA
2005-06-17,16.3681314822101,NA,NA,NA,NA,NA
2005-06-24,15.7689850719761,NA,NA,NA,NA,NA
2005-07-01,17.3611345231071,NA,NA,NA,NA,NA
2005-07-08,16.6593893166436,NA,NA,NA,NA,NA
2005-07-15,17.1144537274189,NA,NA,NA,NA,NA
2005-07-22,16.5025050596289,NA,NA,NA,NA,NA
2005-07-29,15.9096705691666,NA,NA,NA,NA,NA
2005-08-05,15.8594499866058,NA,NA,NA,NA,NA
2005-08-12,16.8597092419747,NA,NA,NA,NA,NA
2005-08-19,16.1860051230253,NA,NA,NA,NA,NA
2005-08-26,16.5386213890299,NA,NA,NA,NA,NA
2005-09-02,19.1293288528996,NA,NA,NA,NA,NA
2005-09-09,18.2852976917723,NA,NA,NA,NA,NA
2005-09-16,17.5886535139554,NA,NA,NA,NA,NA
2005-09-23,18.1961179048034,NA,NA,NA,NA,NA
2005-09-30,19.0449236370365,NA,NA,NA,NA,NA
2005-10-07,18.2964946155166,NA,NA,NA,NA,NA
2005-10-14,19.4018195914416,NA,NA,NA,NA,NA
2005-10-21,19.1460077531645,NA,NA,NA,NA,NA
2005-10-28,21.8721521780615,NA,NA,NA,NA,NA
2005-11-04,20.4294649488705,NA,NA,NA,NA,NA
2005-11-11,19.5769387908907,NA,NA,NA,NA,NA
2005-11-18,18.7376684375802,NA,NA,NA,NA,NA
2005-11-25,17.7991595962922,NA,NA,NA,NA,NA
2005-12-02,17.0199120149765,NA,NA,NA,NA,NA
2005-12-09,16.2781173226542,NA,NA,NA,NA,NA
2005-12-16,17.2968727715623,NA,NA,NA,NA,NA
2005-12-23,16.5934802479489,NA,NA,NA,NA,NA
2005-12-30,15.9828234165501,NA,NA,NA,NA,NA
2006-01-06,15.5537017706895,NA,NA,NA,NA,NA
2006-01-13,15.0475115502707,NA,NA,NA,NA,NA
2006-01-20,14.4547758055645,NA,NA,NA,NA,NA
2006-01-27,16.4323260096602,NA,NA,NA,NA,NA
2006-02-03,15.9355542593302,NA,NA,NA,NA,NA
2006-02-10,15.2725991159402,NA,NA,NA,NA,NA
2006-02-17,14.7792148629686,NA,NA,NA,NA,NA
2006-02-24,14.3553934604871,NA,NA,NA,NA,NA
2006-03-03,13.9844109989809,NA,NA,NA,NA,NA
2006-03-10,16.313344211747,NA,NA,NA,NA,NA
2006-03-17,15.6145683536025,NA,NA,NA,NA,NA
2006-03-24,15.1023696751603,NA,NA,NA,NA,NA
2006-03-31,14.4414147535543,NA,NA,NA,NA,NA
2006-04-07,15.17737617456,NA,NA,NA,NA,NA
2006-04-14,14.7175151168846,NA,NA,NA,NA,NA
2006-04-21,16.8201100802794,NA,NA,NA,NA,NA
2006-04-28,16.2166141013415,NA,NA,NA,NA,NA
2006-05-05,16.6007022053421,NA,NA,NA,NA,NA
2006-05-12,15.8997243761393,NA,NA,NA,NA,NA
2006-05-19,17.5665450081606,NA,NA,NA,NA,NA
2006-05-26,20.7658556896771,NA,NA,NA,NA,NA
2006-06-02,19.4973446919288,NA,NA,NA,NA,NA
2006-06-09,21.6841455171479,NA,NA,NA,NA,NA
2006-06-16,25.4276329914967,NA,NA,NA,NA,NA
2006-06-23,27.6165816503358,NA,NA,NA,NA,NA
2006-06-30,25.9638260805461,NA,NA,NA,NA,NA
2006-07-07,24.5161797966297,NA,NA,NA,NA,NA
2006-07-14,22.9827687970294,NA,NA,NA,NA,NA
2006-07-21,26.7828762628045,NA,NA,NA,NA,NA
2006-07-28,25.1096931307602,NA,NA,NA,NA,NA
2006-08-04,23.8314796415907,NA,NA,NA,NA,NA
2006-08-11,22.4266277802287,NA,NA,NA,NA,NA
2006-08-18,23.5508625561397,NA,NA,NA,NA,NA
2006-08-25,22.3819690652426,NA,NA,NA,NA,NA
2006-09-01,19.7004033737377,NA,NA,NA,NA,NA
2006-09-08,18.779679813566,NA,NA,NA,NA,NA
2006-09-15,20.949530514431,NA,NA,NA,NA,NA
2006-09-22,19.9769135408033,NA,NA,NA,NA,NA
2006-09-29,18.8455135839467,NA,NA,NA,NA,NA
2006-10-06,17.9963824879538,NA,NA,NA,NA,NA
2006-10-13,17.2913305742226,NA,NA,NA,NA,NA
2006-10-20,16.6346555270024,NA,NA,NA,NA,NA
2006-10-27,18.2940147778526,NA,NA,NA,NA,NA
2006-11-03,17.3127161648559,NA,NA,NA,NA,NA
2006-11-10,18.0725497103835,NA,NA,NA,NA,NA
2006-11-17,17.3034405212507,NA,NA,NA,NA,NA
2006-11-24,16.4110788401848,NA,NA,NA,NA,NA
2006-12-01,17.1955150524532,NA,NA,NA,NA,NA
2006-12-08,19.9252283584209,NA,NA,NA,NA,NA
2006-12-15,18.98602598874,NA,NA,NA,NA,NA
2006-12-22,18.2151504647659,NA,NA,NA,NA,NA
2006-12-29,19.4393514217853,NA,NA,NA,NA,NA
2007-01-05,18.5157216441998,NA,NA,NA,NA,NA
2007-01-12,17.7254617231154,NA,NA,NA,NA,NA
2007-01-19,16.9735268068422,NA,NA,NA,NA,NA
2007-01-26,16.1417701236822,NA,NA,NA,NA,NA
2007-02-02,15.3026775552447,NA,NA,NA,NA,NA
2007-02-09,14.8063358033763,NA,NA,NA,NA,NA
2007-02-16,14.2294738835388,NA,NA,NA,NA,NA
2007-02-23,15.2939981037391,NA,NA,NA,NA,NA
2007-03-02,13.7501201942325,NA,NA,NA,NA,NA
2007-03-09,16.9029178439505,NA,NA,NA,NA,NA
2007-03-16,16.2977450867844,NA,NA,NA,NA,NA
2007-03-23,19.3601110403821,NA,NA,NA,NA,NA
2007-03-30,18.6672165807995,NA,NA,NA,NA,NA
2007-04-06,20.0867196490421,NA,NA,NA,NA,NA
2007-04-13,19.1372413364548,NA,NA,NA,NA,NA
2007-04-20,18.2488981646527,NA,NA,NA,NA,NA
2007-04-27,17.5900034177311,NA,NA,NA,NA,NA
2007-05-04,18.98483504192,NA,NA,NA,NA,NA
2007-05-11,18.0696496549009,NA,NA,NA,NA,NA
2007-05-18,17.1476909732644,NA,NA,NA,NA,NA
2007-05-25,16.3756990034979,NA,NA,NA,NA,NA
2007-06-01,18.7819807237693,NA,NA,NA,NA,NA
2007-06-08,17.8527084999894,NA,NA,NA,NA,NA
2007-06-15,21.0362833716416,NA,NA,NA,NA,NA
2007-06-22,20.0890894835414,NA,NA,NA,NA,NA
2007-06-29,22.7452346761566,NA,NA,NA,NA,NA
2007-07-06,24.1087639180289,NA,NA,NA,NA,NA
2007-07-13,22.6685211325224,NA,NA,NA,NA,NA
2007-07-20,23.0850544782392,NA,NA,NA,NA,NA
2007-07-27,25.3388531199734,NA,NA,NA,NA,NA
2007-08-03,29.5117104455632,NA,NA,NA,NA,NA
2007-08-10,28.4693454593419,NA,NA,NA,NA,NA
2007-08-17,31.655153843074,NA,NA,NA,NA,NA
2007-08-24,31.2432154313854,NA,NA,NA,NA,NA
2007-08-31,28.9607382949684,NA,NA,NA,NA,NA
2007-09-07,27.6427572208638,NA,NA,NA,NA,NA
2007-09-14,31.8971884119511,NA,NA,NA,NA,NA
2007-09-21,29.6551026712546,NA,NA,NA,NA,NA
2007-09-28,27.8362532860342,NA,NA,NA,NA,NA
2007-10-05,28.7081484347703,NA,NA,NA,NA,NA
2007-10-12,27.0845015012723,NA,NA,NA,NA,NA
2007-10-19,29.0859979834067,NA,NA,NA,NA,NA
2007-10-26,33.0316432589574,NA,NA,NA,NA,NA
2007-11-02,35.0154957538164,NA,NA,NA,NA,NA
2007-11-09,37.0518734448902,NA,NA,NA,NA,NA
2007-11-16,43.0275397954127,NA,NA,NA,NA,NA
2007-11-23,39.4477892493216,NA,NA,NA,NA,NA
2007-11-30,42.2900903782655,NA,NA,NA,NA,NA
2007-12-07,39.0956659577486,NA,NA,NA,NA,NA
2007-12-14,35.9261486700514,NA,NA,NA,NA,NA
2007-12-21,39.6853294478156,NA,NA,NA,NA,NA
2007-12-28,41.9889631267321,NA,NA,NA,NA,NA
2008-01-04,38.3085086854527,NA,NA,NA,NA,NA
2008-01-11,42.9375528819405,NA,NA,NA,NA,NA
2008-01-18,45.6735795772976,NA,NA,NA,NA,NA
2008-01-25,53.6864714042386,NA,NA,NA,NA,NA
2008-02-01,59.4291519196845,NA,NA,NA,NA,NA
2008-02-08,53.6891754039169,NA,NA,NA,NA,NA
2008-02-15,62.0062362084733,NA,NA,NA,NA,NA
2008-02-22,55.9507530856446,NA,NA,NA,NA,NA
2008-02-29,51.8813815051584,NA,NA,NA,NA,NA
2008-03-07,47.0419487576784,NA,NA,NA,NA,NA
2008-03-14,53.471389662944,NA,NA,NA,NA,NA
2008-03-21,47.9182206288121,NA,NA,NA,NA,NA
2008-03-28,43.3348054103887,NA,NA,NA,NA,NA
2008-04-04,39.980163908102,NA,NA,NA,NA,NA
2008-04-11,37.0578577469055,NA,NA,NA,NA,NA
2008-04-18,41.390060053319,NA,NA,NA,NA,NA
2008-04-25,38.2846178096309,NA,NA,NA,NA,NA
2008-05-02,38.3037918247324,NA,NA,NA,NA,NA
2008-05-09,35.4973788289486,NA,NA,NA,NA,NA
2008-05-16,40.1421450743038,NA,NA,NA,NA,NA
2008-05-23,36.5383739221477,NA,NA,NA,NA,NA
2008-05-30,42.6572616518368,NA,NA,NA,NA,NA
2008-06-06,38.6763423350357,NA,NA,NA,NA,NA
2008-06-13,45.5218246652358,NA,NA,NA,NA,NA
2008-06-20,48.2764069575215,NA,NA,NA,NA,NA
2008-06-27,55.000811650124,NA,NA,NA,NA,NA
2008-07-04,61.1976827855863,NA,NA,NA,NA,NA
2008-07-11,67.4469178630371,NA,NA,NA,NA,NA
2008-07-18,74.3028306735502,NA,NA,NA,NA,NA
2008-07-25,66.875192795122,NA,NA,NA,NA,NA
2008-08-01,59.987367591376,NA,NA,NA,NA,NA
2008-08-08,64.7826243058842,NA,NA,NA,NA,NA
2008-08-15,58.493929075329,NA,NA,NA,NA,NA
2008-08-22,63.0177972206971,NA,NA,NA,NA,NA
2008-08-29,69.9607889900052,NA,NA,NA,NA,NA
2008-09-05,62.736955390553,NA,NA,NA,NA,NA
2008-09-12,69.1397201393112,NA,NA,NA,NA,NA
2008-09-19,62.0533944116471,NA,NA,NA,NA,NA
2008-09-26,55.3769700711611,NA,NA,NA,NA,NA
2008-10-03,62.0916396086356,NA,NA,NA,NA,NA
2008-10-10,55.7003568935548,NA,NA,NA,NA,NA
2008-10-17,69.9852839517744,NA,NA,NA,NA,NA
2008-10-24,77.7743224963241,NA,NA,NA,NA,NA
2008-10-31,91.4104647039848,NA,NA,NA,NA,NA
2008-11-07,81.3464083214497,NA,NA,NA,NA,NA
2008-11-14,72.3079727573933,NA,NA,NA,NA,NA
2008-11-21,86.2623442030166,NA,NA,NA,NA,NA
2008-11-28,103.835393027286,NA,NA,NA,NA,NA
2008-12-05,92.3180008666327,NA,NA,NA,NA,NA
